 0.0000000  0.0000000 -25.4603372
 0.0000000  1.0101010 -28.8922430
 0.0000000  2.0202020 -32.2589050
 0.0000000  3.0303030 -35.5400673
 0.0000000  4.0404040 -38.7162471
 0.0000000  5.0505051 -41.7688145
 0.0000000  6.0606061 -44.6800636
 0.0000000  7.0707071 -47.4332748
 0.0000000  8.0808081 -50.0127686
 0.0000000  9.0909091 -52.4039513
 0.0000000 10.1010101 -54.5933537
 0.0000000 11.1111111 -56.5686610
 0.0000000 12.1212121 -58.3187372
 0.0000000 13.1313131 -59.8336421
 0.0000000 14.1414141 -61.1046417
 0.0000000 15.1515152 -62.1242132
 0.0000000 16.1616162 -62.8860445
 0.0000000 17.1717172 -63.3850276
 0.0000000 18.1818182 -63.6172481
 0.0000000 19.1919192 -63.5799697
 0.0000000 20.2020202 -63.2716141
 0.0000000 21.2121212 -62.6917377
 0.0000000 22.2222222 -61.8410043
 0.0000000 23.2323232 -60.7211545
 0.0000000 24.2424242 -59.3349722
 0.0000000 25.2525253 -57.6862485
 0.0000000 26.2626263 -55.7797431
 0.0000000 27.2727273 -53.6211434
 0.0000000 28.2828283 -51.2170224
 0.0000000 29.2929293 -48.5747936
 0.0000000 30.3030303 -45.7026662
 0.0000000 31.3131313 -42.6095978
 0.0000000 32.3232323 -39.3052469
 0.0000000 33.3333333 -35.7999245
 0.0000000 34.3434343 -32.1045448
 0.0000000 35.3535354 -28.2305762
 0.0000000 36.3636364 -24.1899916
 0.0000000 37.3737374 -19.9952191
 0.0000000 38.3838384 -15.6590925
 0.0000000 39.3939394 -11.1948022
 0.0000000 40.4040404 -6.6158471
 0.0000000 41.4141414 -1.9359858
 0.0000000 42.4242424  2.8308097
 0.0000000 43.4343434  7.6704013
 0.0000000 44.4444444 12.5685299
 0.0000000 45.4545455 17.5108601
 0.0000000 46.4646465 22.4830234
 0.0000000 47.4747475 27.4706609
 0.0000000 48.4848485 32.4594638
 0.0000000 49.4949495 37.4352133
 0.0000000 50.5050505 42.3838190
 0.0000000 51.5151515 47.2913554
 0.0000000 52.5252525 52.1440976
 0.0000000 53.5353535 56.9285550
 0.0000000 54.5454545 61.6315037
 0.0000000 55.5555556 66.2400170
 0.0000000 56.5656566 70.7414949
 0.0000000 57.5757576 75.1236913
 0.0000000 58.5858586 79.3747400
 0.0000000 59.5959596 83.4831789
 0.0000000 60.6060606 87.4379726
 0.0000000 61.6161616 91.2285336
 0.0000000 62.6262626 94.8447413
 0.0000000 63.6363636 98.2769597
 0.0000000 64.6464646 101.5160539
 0.0000000 65.6565657 104.5534042
 0.0000000 66.6666667 107.3809194
 0.0000000 67.6767677 109.9910476
 0.0000000 68.6868687 112.3767866
 0.0000000 69.6969697 114.5316922
 0.0000000 70.7070707 116.4498847
 0.0000000 71.7171717 118.1260545
 0.0000000 72.7272727 119.5554662
 0.0000000 73.7373737 120.7339614
 0.0000000 74.7474747 121.6579596
 0.0000000 75.7575758 122.3244583
 0.0000000 76.7676768 122.7310323
 0.0000000 77.7777778 122.8758305
 0.0000000 78.7878788 122.7575724
 0.0000000 79.7979798 122.3755440
 0.0000000 80.8080808 121.7295910
 0.0000000 81.8181818 120.8201126
 0.0000000 82.8282828 119.6480531
 0.0000000 83.8383838 118.2148933
 0.0000000 84.8484848 116.5226410
 0.0000000 85.8585859 114.5738197
 0.0000000 86.8686869 112.3714576
 0.0000000 87.8787879 109.9190753
 0.0000000 88.8888889 107.2206728
 0.0000000 89.8989899 104.2807159
 0.0000000 90.9090909 101.1041220
 0.0000000 91.9191919 97.6962449
 0.0000000 92.9292929 94.0628599
 0.0000000 93.9393939 90.2101473
 0.0000000 94.9494949 86.1446768
 0.0000000 95.9595960 81.8733897
 0.0000000 96.9696970 77.4035826
 0.0000000 97.9797980 72.7428894
 0.0000000 98.9898990 67.8992638
 0.0000000 100.0000000 62.8809609
 1.0101010  0.0000000 -27.3770030
 1.0101010  1.0101010 -30.8137988
 1.0101010  2.0202020 -34.1734611
 1.0101010  3.0303030 -37.4359842
 1.0101010  4.0404040 -40.5821925
 1.0101010  5.0505051 -43.5938158
 1.0101010  6.0606061 -46.4535549
 1.0101010  7.0707071 -49.1451390
 1.0101010  8.0808081 -51.6533753
 1.0101010  9.0909091 -53.9641897
