 0.0000000  0.0000000 -1.9823667
 0.0000000  1.0101010 -1.9852439
 0.0000000  2.0202020 -1.9760140
 0.0000000  3.0303030 -1.9549510
 0.0000000  4.0404040 -1.9223855
 0.0000000  5.0505051 -1.8786991
 0.0000000  6.0606061 -1.8243198
 0.0000000  7.0707071 -1.7597166
 0.0000000  8.0808081 -1.6853951
 0.0000000  9.0909091 -1.6018929
 0.0000000 10.1010101 -1.5097752
 0.0000000 11.1111111 -1.4096305
 0.0000000 12.1212121 -1.3020666
 0.0000000 13.1313131 -1.1877068
 0.0000000 14.1414141 -1.0671863
 0.0000000 15.1515152 -0.9411485
 0.0000000 16.1616162 -0.8102420
 0.0000000 17.1717172 -0.6751174
 0.0000000 18.1818182 -0.5364242
 0.0000000 19.1919192 -0.3948084
 0.0000000 20.2020202 -0.2509098
 0.0000000 21.2121212 -0.1053595
 0.0000000 22.2222222  0.0412219
 0.0000000 23.2323232  0.1882270
 0.0000000 24.2424242  0.3350626
 0.0000000 25.2525253  0.4811520
 0.0000000 26.2626263  0.6259365
 0.0000000 27.2727273  0.7688764
 0.0000000 28.2828283  0.9094527
 0.0000000 29.2929293  1.0471681
 0.0000000 30.3030303  1.1815475
 0.0000000 31.3131313  1.3121395
 0.0000000 32.3232323  1.4385168
 0.0000000 33.3333333  1.5602768
 0.0000000 34.3434343  1.6770420
 0.0000000 35.3535354  1.7884606
 0.0000000 36.3636364  1.8942065
 0.0000000 37.3737374  1.9939799
 0.0000000 38.3838384  2.0875067
 0.0000000 39.3939394  2.1745391
 0.0000000 40.4040404  2.2548554
 0.0000000 41.4141414  2.3282594
 0.0000000 42.4242424  2.3945809
 0.0000000 43.4343434  2.4536747
 0.0000000 44.4444444  2.5054205
 0.0000000 45.4545455  2.5497227
 0.0000000 46.4646465  2.5865095
 0.0000000 47.4747475  2.6157327
 0.0000000 48.4848485  2.6373669
 0.0000000 49.4949495  2.6514092
 0.0000000 50.5050505  2.6578780
 0.0000000 51.5151515  2.6568129
 0.0000000 52.5252525  2.6482736
 0.0000000 53.5353535  2.6323393
 0.0000000 54.5454545  2.6091079
 0.0000000 55.5555556  2.5786952
 0.0000000 56.5656566  2.5412341
 0.0000000 57.5757576  2.4968739
 0.0000000 58.5858586  2.4457793
 0.0000000 59.5959596  2.3881293
 0.0000000 60.6060606  2.3241172
 0.0000000 61.6161616  2.2539488
 0.0000000 62.6262626  2.1778422
 0.0000000 63.6363636  2.0960265
 0.0000000 64.6464646  2.0087413
 0.0000000 65.6565657  1.9162357
 0.0000000 66.6666667  1.8187673
 0.0000000 67.6767677  1.7166018
 0.0000000 68.6868687  1.6100118
 0.0000000 69.6969697  1.4992760
 0.0000000 70.7070707  1.3846787
 0.0000000 71.7171717  1.2665087
 0.0000000 72.7272727  1.1450587
 0.0000000 73.7373737  1.0206245
 0.0000000 74.7474747  0.8935042
 0.0000000 75.7575758  0.7639978
 0.0000000 76.7676768  0.6324058
 0.0000000 77.7777778  0.4990295
 0.0000000 78.7878788  0.3641695
 0.0000000 79.7979798  0.2281255
 0.0000000 80.8080808  0.0911954
 0.0000000 81.8181818 -0.0463249
 0.0000000 82.8282828 -0.1841423
 0.0000000 83.8383838 -0.3219673
 0.0000000 84.8484848 -0.4595141
 0.0000000 85.8585859 -0.5965011
 0.0000000 86.8686869 -0.7326519
 0.0000000 87.8787879 -0.8676951
 0.0000000 88.8888889 -1.0013653
 0.0000000 89.8989899 -1.1334029
 0.0000000 90.9090909 -1.2635552
 0.0000000 91.9191919 -1.3915760
 0.0000000 92.9292929 -1.5172268
 0.0000000 93.9393939 -1.6402762
 0.0000000 94.9494949 -1.7605009
 0.0000000 95.9595960 -1.8776855
 0.0000000 96.9696970 -1.9916231
 0.0000000 97.9797980 -2.1021153
 0.0000000 98.9898990 -2.2089725
 0.0000000 100.0000000 -2.3120141
 1.0101010  0.0000000 -1.8107007
 1.0101010  1.0101010 -1.8174188
 1.0101010  2.0202020 -1.8127181
 1.0101010  3.0303030 -1.7968189
 1.0101010  4.0404040 -1.7699985
 1.0101010  5.0505051 -1.7325864
 1.0101010  6.0606061 -1.6849592
 1.0101010  7.0707071 -1.6275361
 1.0101010  8.0808081 -1.5607743
 1.0101010  9.0909091 -1.4851640
 1.0101010 10.1010101 -1.4012248
 1.0101010 11.1111111 -1.3095010
 1.0101010 12.1212121 -1.2105580
 1.0101010 13.1313131 -1.1049780
 1.0101010 14.1414141 -0.9933572
 1.0101010 15.1515152 -0.8763013
 1.0101010 16.1616162 -0.7544231
 1.0101010 17.1717172 -0.6283390
 1.0101010 18.1818182 -0.4986663
 1.0101010 19.1919192 -0.3660201
 1.0101010 20.2020202 -0.2310113
 1.0101010 21.2121212 -0.0942438
 1.0101010 22.2222222  0.0436876
 1.0101010 23.2323232  0.1821993
 1.0101010 24.2424242  0.3207206
 1.0101010 25.2525253  0.4586955
 1.0101010 26.2626263  0.5955844
 1.0101010 27.2727273  0.7308654
 1.0101010 28.2828283  0.8640357
 1.0101010 29.2929293  0.9946124
 1.0101010 30.3030303  1.1221340
 1.0101010 31.3131313  1.2461610
 1.0101010 32.3232323  1.3662765
 1.0101010 33.3333333  1.4820872
 1.0101010 34.3434343  1.5932237
 1.0101010 35.3535354  1.6993409
 1.0101010 36.3636364  1.8001185
 1.0101010 37.3737374  1.8952611
 1.0101010 38.3838384  1.9844981
 1.0101010 39.3939394  2.0675841
 1.0101010 40.4040404  2.1442988
 1.0101010 41.4141414  2.2144466
 1.0101010 42.4242424  2.2778567
 1.0101010 43.4343434  2.3343826
 1.0101010 44.4444444  2.3839022
 1.0101010 45.4545455  2.4263168
 1.0101010 46.4646465  2.4615511
 1.0101010 47.4747475  2.4895526
 1.0101010 48.4848485  2.5102911
 1.0101010 49.4949495  2.5237579
 1.0101010 50.5050505  2.5299655
 1.0101010 51.5151515  2.5289469
 1.0101010 52.5252525  2.5207545
 1.0101010 53.5353535  2.5054601
 1.0101010 54.5454545  2.4831536
 1.0101010 55.5555556  2.4539424
 1.0101010 56.5656566  2.4179507
 1.0101010 57.5757576  2.3753187
 1.0101010 58.5858586  2.3262016
 1.0101010 59.5959596  2.2707692
 1.0101010 60.6060606  2.2092048
 1.0101010 61.6161616  2.1417042
 1.0101010 62.6262626  2.0684752
 1.0101010 63.6363636  1.9897369
 1.0101010 64.6464646  1.9057182
 1.0101010 65.6565657  1.8166578
 1.0101010 66.6666667  1.7228029
 1.0101010 67.6767677  1.6244084
 1.0101010 68.6868687  1.5217362
 1.0101010 69.6969697  1.4150545
 1.0101010 70.7070707  1.3046370
